company,date,revenue,expense,cogs,gross_profit,operating_profit,net_profit,category,region
GammaInc,2023-01-25,1510.42,1009.77,536.6,973.81,745.6,621.38,Marketing,South
GammaInc,2023-01-26,1525.06,1541.21,1045.57,479.49,-96.07,-230.2,Marketing,South
GammaInc,2023-01-27,1403.84,1433.3,747.32,656.52,191.65,116.06,Operations,West
GammaInc,2023-01-28,1011.76,543.6,305.28,706.47,567.54,503.11,HR,West
GammaInc,2023-01-29,1254.53,994.12,592.65,661.87,337.48,202.22,IT,West
GammaInc,2023-01-30,1708.34,3065.86,1872.85,-164.52,-894.49,-957.86,Marketing,West
GammaInc,2023-01-31,1297.7,3367.86,1771.03,-473.33,-1472.24,-1528.9,Marketing,East
GammaInc,2023-02-01,1300.61,1279.03,644.71,655.9,212.99,159.1,Marketing,South
GammaInc,2023-02-02,1263.53,995.67,571.76,691.78,465.3,411.44,Marketing,North
GammaInc,2023-02-03,1069.99,854.83,448.4,621.6,320.29,242.88,IT,East
GammaInc,2023-02-04,1498.6,1169.99,617.95,880.64,486.94,387.38,IT,West
GammaInc,2023-02-05,1054.99,978.72,586.28,468.71,177.14,126.06,IT,North
GammaInc,2023-02-06,1462.76,983.84,616.34,846.42,466.31,327.94,Operations,North
GammaInc,2023-02-07,1391.62,1328.65,704.58,687.04,165.81,29.03,Operations,North
GammaInc,2023-02-08,1438.28,1025.57,618.73,819.55,411.77,276.49,Operations,North
GammaInc,2023-02-09,1430.37,1140.22,676.46,753.91,439.2,319.41,Marketing,South
GammaInc,2023-02-10,1392.13,873.1,474.12,918.01,650.01,580.7,Operations,South
GammaInc,2023-02-11,1624.29,1726.53,1079.55,544.74,16.76,-68.36,Marketing,West
GammaInc,2023-02-12,1662.65,1333.05,761.89,900.76,498.89,387.78,Marketing,East
GammaInc,2023-02-13,1558.38,1274.13,848.94,709.44,306.25,177.93,Marketing,East
GammaInc,2023-02-14,1478.6,1910.87,959.22,519.38,-110.48,-227.51,IT,South
GammaInc,2023-02-15,700.35,469.95,276.2,424.15,281.08,193.07,HR,South
GammaInc,2023-02-16,1227.57,798.27,439.48,788.09,519.75,437.37,Operations,East
GammaInc,2023-02-17,1620.81,1500.36,988.71,632.1,205.56,72.64,Operations,West
GammaInc,2023-02-18,1710.05,1098.38,670.76,1039.29,694.73,593.95,IT,West
GammaInc,2023-02-19,1318.34,810.25,475.63,842.71,601.58,458.29,IT,South
GammaInc,2023-02-20,1952.67,2597.19,1521.49,431.18,-488.6,-571.08,Marketing,West
GammaInc,2023-02-21,1409.43,1012.8,521.0,888.43,663.63,572.16,IT,South
GammaInc,2023-02-22,1455.25,1420.86,785.03,670.22,364.69,218.6,Operations,West
GammaInc,2023-02-23,1385.92,1070.36,697.35,688.57,360.85,272.63,Marketing,South
GammaInc,2023-02-24,1564.57,1105.78,607.26,957.31,527.14,442.37,IT,West
GammaInc,2023-02-25,1211.51,1003.73,702.01,509.5,109.01,-16.21,Operations,East
GammaInc,2023-02-26,1652.57,1784.32,1109.18,543.39,149.07,96.28,Operations,West
GammaInc,2023-02-27,1747.04,1752.19,1046.12,700.92,68.41,-34.26,IT,West
GammaInc,2023-02-28,1201.97,1103.68,733.84,468.13,202.62,101.95,Operations,East
GammaInc,2023-03-01,1967.79,5546.2,3221.51,-1253.72,-3178.33,-3292.46,Marketing,North
GammaInc,2023-03-02,1689.99,1012.98,661.62,1028.37,626.09,509.42,IT,North
GammaInc,2023-03-03,1577.81,1745.45,1204.75,373.06,-43.59,-136.9,Operations,West
GammaInc,2023-03-04,1145.13,594.17,310.03,835.1,648.04,523.7,HR,North
GammaInc,2023-03-05,1440.11,696.1,453.45,986.66,719.79,611.08,HR,West
GammaInc,2023-03-06,1659.96,1660.08,925.85,734.11,213.65,125.64,Operations,North
GammaInc,2023-03-07,1046.78,455.21,297.3,749.48,601.27,485.47,HR,South
GammaInc,2023-03-08,1329.7,828.2,484.41,845.29,526.98,387.32,HR,North
GammaInc,2023-03-09,1884.29,1168.44,739.2,1145.1,838.34,571.36,IT,West
GammaInc,2023-03-10,1645.76,2042.19,1405.65,240.11,-224.61,-360.11,Marketing,North
GammaInc,2023-03-11,1595.49,1161.11,801.97,793.52,458.09,317.14,Operations,North
GammaInc,2023-03-12,811.91,648.36,445.55,366.36,164.78,89.62,HR,East
GammaInc,2023-03-13,1155.25,978.39,528.05,627.2,280.47,179.43,Operations,South
GammaInc,2023-03-14,1506.24,1223.47,675.36,830.88,543.28,473.43,IT,East
GammaInc,2023-03-15,1281.44,839.59,536.14,745.3,524.12,465.78,HR,North
GammaInc,2023-03-16,1958.59,1675.63,1155.19,803.4,290.23,182.59,Marketing,North
GammaInc,2023-03-17,1415.79,1054.44,589.64,826.16,495.84,399.91,Operations,East
GammaInc,2023-03-18,1855.82,1491.0,920.04,935.78,548.4,414.93,IT,North
GammaInc,2023-03-19,1296.12,706.21,387.06,909.06,669.05,596.39,HR,North
GammaInc,2023-03-20,1860.27,1694.35,992.46,867.81,289.17,128.27,IT,West
GammaInc,2023-03-21,1909.33,2473.37,1414.03,495.3,-272.57,-219.1,Marketing,West
GammaInc,2023-03-22,1382.11,1069.87,735.47,646.64,345.69,276.34,Operations,South
GammaInc,2023-03-23,1130.89,748.23,457.31,673.58,455.93,358.86,HR,North
GammaInc,2023-03-24,1463.7,966.83,512.28,951.43,665.76,549.84,HR,West
GammaInc,2023-03-25,2089.67,2122.96,1252.32,837.35,182.01,31.23,IT,West
GammaInc,2023-03-26,1546.37,838.84,478.24,1068.13,899.79,788.96,Operations,South
GammaInc,2023-03-27,1946.56,1613.82,1129.36,817.2,245.14,180.47,IT,West
GammaInc,2023-03-28,1710.09,1079.01,675.12,1034.96,782.67,667.74,Operations,North
GammaInc,2023-03-29,1537.83,1452.54,894.24,643.59,188.09,83.74,IT,North
GammaInc,2023-03-30,884.61,368.64,234.09,650.52,569.05,484.03,HR,South
GammaInc,2023-03-31,1972.26,2084.12,1234.12,738.14,240.93,148.2,Marketing,North
GammaInc,2023-04-01,1245.46,826.46,488.81,756.65,578.83,461.1,HR,North
GammaInc,2023-04-02,1554.02,1104.59,629.51,924.5,698.49,602.55,HR,West
GammaInc,2023-04-03,2311.46,3021.49,1927.16,384.3,-776.29,-612.69,Marketing,West
GammaInc,2023-04-04,1730.04,1773.75,1201.46,528.57,-147.31,-266.59,IT,West
GammaInc,2023-04-05,1315.35,731.36,465.49,849.86,651.04,590.43,HR,West
GammaInc,2023-04-06,1156.89,637.66,385.56,771.33,614.23,499.48,HR,East
GammaInc,2023-04-07,1784.25,1132.01,596.84,1187.41,760.85,661.37,IT,East
GammaInc,2023-04-08,1828.88,1829.8,990.13,838.76,128.22,45.21,Marketing,East
GammaInc,2023-04-09,1107.63,669.88,457.9,649.73,472.28,421.2,HR,South
GammaInc,2023-04-10,1900.85,1367.4,905.28,995.56,634.43,545.34,Operations,West
GammaInc,2023-04-11,1178.79,616.65,336.2,842.59,659.41,518.05,HR,South
GammaInc,2023-04-12,922.46,384.73,230.26,692.2,570.28,465.31,HR,South
GammaInc,2023-04-13,1230.41,603.93,390.07,840.34,677.91,618.36,HR,West
GammaInc,2023-04-14,1324.73,1365.56,841.22,483.51,-44.69,-167.17,HR,North
GammaInc,2023-04-15,1951.05,1489.55,836.3,1114.75,684.69,630.82,Marketing,North
GammaInc,2023-04-16,1200.04,706.16,488.96,711.08,490.65,414.27,HR,South
GammaInc,2023-04-17,1125.39,527.8,320.72,804.67,614.97,552.66,HR,North
GammaInc,2023-04-18,1780.19,1022.35,641.28,1138.91,790.15,640.24,IT,South
GammaInc,2023-04-19,1869.3,2070.2,1184.98,684.32,-81.32,-138.04,Operations,West
GammaInc,2023-04-20,1567.71,851.72,502.01,1065.69,833.9,728.02,IT,South
GammaInc,2023-04-21,1687.95,1800.14,1170.05,517.9,-176.74,-299.0,Marketing,East
GammaInc,2023-04-22,1325.14,932.07,621.31,703.83,345.52,244.89,IT,South
GammaInc,2023-04-23,1820.43,1319.33,708.88,1111.55,823.58,742.39,IT,West
GammaInc,2023-04-24,2073.42,2740.57,1774.55,298.88,-415.04,-307.62,Marketing,West
GammaInc,2023-04-25,1329.05,937.02,473.07,855.98,494.12,398.6,HR,East
GammaInc,2023-04-26,1287.7,660.09,457.84,829.86,617.0,532.01,HR,South
GammaInc,2023-04-27,2045.92,2809.6,1691.05,354.87,-454.66,-554.83,Marketing,West
GammaInc,2023-04-28,1739.69,1440.33,909.77,829.91,373.72,289.14,Operations,West
GammaInc,2023-04-29,1747.68,2025.55,1351.87,395.81,-27.77,-107.74,Marketing,East
GammaInc,2023-04-30,1552.74,1382.1,940.23,612.52,176.19,99.04,Marketing,South
GammaInc,2023-05-01,1772.47,1511.98,944.02,828.45,428.21,300.09,Marketing,East
GammaInc,2023-05-02,1583.71,1348.3,776.09,807.62,409.65,281.93,Operations,West
GammaInc,2023-05-03,1615.6,3133.25,2059.93,-444.33,-1595.2,-1731.77,Marketing,East
GammaInc,2023-05-04,1490.09,915.99,532.46,957.62,679.26,623.27,Operations,South
GammaInc,2023-05-05,1248.04,624.89,352.33,895.72,731.04,622.89,IT,South
GammaInc,2023-05-06,1809.24,1667.69,1113.18,696.06,101.6,-32.43,Marketing,East
GammaInc,2023-05-07,1922.96,2621.1,1548.87,374.09,-474.14,-501.98,Marketing,West
GammaInc,2023-05-08,1745.32,1196.41,813.42,931.9,684.59,604.59,IT,West
GammaInc,2023-05-09,1510.11,1287.96,771.06,739.05,422.32,277.67,IT,East
GammaInc,2023-05-10,1200.79,1037.76,690.53,510.26,260.59,188.0,Marketing,North
GammaInc,2023-05-11,1728.22,1406.7,771.17,957.05,455.72,339.79,Marketing,East
GammaInc,2023-05-12,1763.75,1998.4,1138.67,625.08,170.8,77.01,Marketing,East
GammaInc,2023-05-13,1864.58,1141.85,705.73,1158.85,795.25,666.21,IT,North
GammaInc,2023-05-14,1309.71,951.22,546.15,763.56,519.85,449.33,HR,North
GammaInc,2023-05-15,1441.21,1128.96,648.16,793.05,558.06,489.31,HR,West
GammaInc,2023-05-16,1709.89,1435.07,867.46,842.43,518.53,437.63,IT,North
GammaInc,2023-05-17,1176.09,786.07,495.79,680.3,490.66,234.49,HR,West
GammaInc,2023-05-18,1062.63,652.78,395.24,667.39,515.96,374.33,Operations,South
GammaInc,2023-05-19,1594.83,1196.75,618.69,976.13,570.83,433.19,IT,North
GammaInc,2023-05-20,2193.07,2056.13,1263.24,929.83,503.07,364.17,Marketing,West
GammaInc,2023-05-21,1713.64,1140.91,760.21,953.43,525.97,437.97,Marketing,South
GammaInc,2023-05-22,1464.24,1439.79,722.19,742.05,327.05,251.73,Operations,East
GammaInc,2023-05-23,1414.66,1057.33,598.39,816.27,544.7,431.14,IT,South
GammaInc,2023-05-24,1936.67,1590.4,1105.66,831.01,455.61,336.91,IT,North
GammaInc,2023-05-25,1596.94,1564.12,1002.51,594.43,275.04,140.14,Marketing,South
GammaInc,2023-05-26,1920.58,1848.55,969.79,950.78,555.75,437.5,IT,West
GammaInc,2023-05-27,1167.02,610.67,400.7,766.31,575.19,445.93,HR,East
GammaInc,2023-05-28,1465.98,919.06,560.08,905.9,621.69,514.46,HR,West
GammaInc,2023-05-29,1701.76,1004.24,602.87,1098.9,892.05,827.03,IT,West
GammaInc,2023-05-30,1750.54,1536.41,872.35,878.19,274.22,185.64,Marketing,East
GammaInc,2023-05-31,1883.88,1358.0,913.66,970.22,645.21,506.4,Marketing,East
GammaInc,2023-06-01,1375.32,1003.4,533.44,841.88,468.27,321.24,HR,West
GammaInc,2023-06-02,1089.87,589.38,411.95,677.92,528.54,456.45,HR,East
GammaInc,2023-06-03,1790.93,1247.33,694.81,1096.12,779.17,690.71,Marketing,South
GammaInc,2023-06-04,1393.98,678.09,393.66,1000.33,767.14,699.92,IT,South
GammaInc,2023-06-05,1671.79,1731.31,926.29,745.5,227.63,154.6,Marketing,West
GammaInc,2023-06-06,2094.41,2411.98,1556.25,538.16,55.07,-38.12,Marketing,West
GammaInc,2023-06-07,995.4,647.06,365.62,629.78,450.75,337.38,HR,West
GammaInc,2023-06-08,1110.76,712.53,491.85,618.92,362.61,238.3,Operations,South
GammaInc,2023-06-09,1529.08,1020.29,670.33,858.75,549.02,413.53,Operations,North
GammaInc,2023-06-10,1661.62,1359.99,927.32,734.31,455.05,387.81,Marketing,South
GammaInc,2023-06-11,979.48,639.27,329.15,650.34,424.64,365.2,HR,East
GammaInc,2023-06-12,1488.83,670.33,391.93,1096.91,832.78,767.35,HR,North
GammaInc,2023-06-13,1054.83,928.0,620.21,434.62,228.0,83.02,IT,East
GammaInc,2023-06-14,1260.51,1059.02,635.54,624.97,291.66,220.08,Operations,South
GammaInc,2023-06-15,2205.23,1790.23,911.0,1294.23,738.89,619.18,Marketing,West
GammaInc,2023-06-16,970.98,545.81,291.21,679.77,462.42,317.62,Operations,South
GammaInc,2023-06-17,2020.45,2020.05,1102.59,917.86,276.81,186.78,Marketing,West
GammaInc,2023-06-18,1528.61,1129.69,656.27,872.34,440.43,343.81,Operations,North
GammaInc,2023-06-19,1703.73,1370.45,727.26,976.47,458.48,397.92,Operations,North
GammaInc,2023-06-20,1606.0,1415.42,893.19,712.8,164.09,63.68,Marketing,South
GammaInc,2023-06-21,1529.44,931.64,475.39,1054.05,716.66,577.79,IT,East
GammaInc,2023-06-22,1063.56,385.55,238.59,824.96,699.97,625.29,HR,South
GammaInc,2023-06-23,1527.4,1406.75,873.85,653.55,250.66,143.24,Operations,East
GammaInc,2023-06-24,1522.35,951.37,501.56,1020.79,770.26,627.48,Operations,South
GammaInc,2023-06-25,1281.98,758.01,485.62,796.36,614.87,531.23,HR,North
GammaInc,2023-06-26,1692.88,1474.78,765.07,927.81,590.42,516.48,IT,West
GammaInc,2023-06-27,1671.28,1272.77,740.07,931.2,494.39,402.69,IT,South
GammaInc,2023-06-28,1418.36,996.36,606.88,811.48,610.04,528.89,Operations,South
GammaInc,2023-06-29,1473.59,852.44,473.35,1000.25,721.7,620.11,IT,South
GammaInc,2023-06-30,972.03,687.65,403.95,568.08,315.24,251.04,HR,South
GammaInc,2023-07-01,1764.74,1619.23,874.0,890.73,461.85,323.13,IT,North
GammaInc,2023-07-02,1715.27,1679.61,843.47,871.79,441.82,322.26,Operations,West
GammaInc,2023-07-03,931.89,768.89,461.04,470.85,196.91,109.04,HR,North
GammaInc,2023-07-04,1866.59,1225.27,724.39,1142.2,669.47,576.0,IT,West
GammaInc,2023-07-05,1290.57,2413.03,1551.22,-260.66,-1011.32,-774.73,HR,West
GammaInc,2023-07-06,1185.51,659.48,437.48,748.03,556.47,447.24,HR,North
GammaInc,2023-07-07,1416.5,1062.98,709.05,707.45,490.21,366.84,IT,East
GammaInc,2023-07-08,1324.2,1166.67,661.57,662.63,338.7,262.94,Operations,North
GammaInc,2023-07-09,1191.52,855.74,585.57,605.96,291.18,118.6,HR,West
GammaInc,2023-07-10,1174.47,570.41,355.74,818.73,619.19,564.5,HR,East
GammaInc,2023-07-11,1378.33,1085.55,629.87,748.46,509.29,410.92,Operations,West
GammaInc,2023-07-12,1275.79,1095.9,639.92,635.87,312.3,162.87,Marketing,West
GammaInc,2023-07-13,1619.27,1056.49,736.39,882.88,493.57,352.71,IT,East
GammaInc,2023-07-14,993.33,634.82,376.69,616.64,366.39,225.74,IT,East
GammaInc,2023-07-15,1415.38,1178.85,600.21,815.17,549.56,427.74,IT,East
GammaInc,2023-07-16,1346.3,1409.88,861.03,485.27,97.0,4.06,Operations,North
GammaInc,2023-07-17,1105.07,884.42,582.87,522.2,308.25,250.77,IT,East
GammaInc,2023-07-18,1351.85,1074.26,595.49,756.36,509.51,365.94,HR,West
GammaInc,2023-07-19,1568.26,1222.86,759.71,808.54,380.92,258.62,IT,East
GammaInc,2023-07-20,1321.63,1220.24,705.62,616.02,240.14,132.21,Operations,East
GammaInc,2023-07-21,1589.67,1579.24,888.35,701.32,193.61,139.29,Marketing,South
GammaInc,2023-07-22,1367.39,1099.09,762.7,604.69,241.98,159.93,IT,North
GammaInc,2023-07-23,2178.28,2321.55,1273.09,905.19,122.72,30.1,Marketing,West
GammaInc,2023-07-24,1443.69,1002.67,546.99,896.7,628.47,542.74,Operations,East
GammaInc,2023-07-25,1060.72,754.7,394.75,665.98,380.43,304.95,HR,East
GammaInc,2023-07-26,1228.08,879.94,477.49,750.59,504.35,434.33,IT,North
GammaInc,2023-07-27,1786.12,1197.99,747.47,1038.65,575.92,451.11,IT,North
GammaInc,2023-07-28,1302.34,723.54,467.21,835.13,599.84,486.35,HR,West
GammaInc,2023-07-29,1539.3,1246.19,805.38,733.91,294.22,148.43,IT,East
GammaInc,2023-07-30,1541.69,1266.22,852.73,688.96,186.58,70.22,IT,North
GammaInc,2023-07-31,1415.04,1125.21,722.2,692.84,430.86,345.1,IT,East
GammaInc,2023-08-01,1299.46,984.78,645.88,653.59,453.42,339.72,IT,West
GammaInc,2023-08-02,1562.83,1330.51,793.23,769.6,484.53,417.49,IT,West
GammaInc,2023-08-03,1236.94,1449.99,956.41,280.52,-15.52,-151.55,Operations,South
GammaInc,2023-08-04,1276.37,1204.75,724.99,551.37,154.17,72.1,Operations,East
GammaInc,2023-08-05,1343.18,1041.23,715.84,627.34,410.01,321.1,IT,East
GammaInc,2023-08-06,922.24,519.45,295.47,626.77,488.14,380.25,HR,East
GammaInc,2023-08-07,1394.0,1444.98,763.51,630.49,150.76,99.92,Operations,North
GammaInc,2023-08-08,1171.75,745.5,510.44,661.31,415.12,349.8,HR,East
GammaInc,2023-08-09,1102.44,755.89,433.46,668.98,459.58,371.34,Operations,East
GammaInc,2023-08-10,1131.03,614.71,392.44,738.58,561.48,450.53,HR,South
GammaInc,2023-08-11,1018.86,884.56,492.47,526.39,343.43,262.26,Operations,West
GammaInc,2023-08-12,1675.78,3507.66,2409.29,-733.51,-1920.0,-2060.1,Marketing,West
GammaInc,2023-08-13,1387.78,1146.67,640.61,747.17,327.8,269.19,Operations,East
GammaInc,2023-08-14,1343.59,1321.17,811.12,532.47,161.3,63.75,Marketing,East
GammaInc,2023-08-15,1238.94,647.55,372.71,866.23,659.19,568.35,HR,North
GammaInc,2023-08-16,1160.19,794.77,426.83,733.36,534.33,453.56,HR,North
GammaInc,2023-08-17,1597.08,1664.77,907.78,689.29,105.33,-25.98,Marketing,West
GammaInc,2023-08-18,1671.52,1321.29,676.34,995.18,488.31,288.22,IT,West
GammaInc,2023-08-19,997.97,522.23,361.18,636.78,465.02,410.29,IT,South
GammaInc,2023-08-20,1280.94,1087.96,620.57,660.37,391.47,316.36,Marketing,East
GammaInc,2023-08-21,1023.71,658.18,362.92,660.79,440.9,331.85,Operations,South
GammaInc,2023-08-22,1322.04,959.62,509.85,812.19,519.59,398.2,Operations,South
GammaInc,2023-08-23,1204.64,719.96,499.44,705.21,476.72,388.87,Operations,South
GammaInc,2023-08-24,1591.08,1280.68,663.56,927.53,459.37,399.28,IT,North
GammaInc,2023-08-25,1823.94,2028.91,1021.99,801.95,378.8,301.09,Marketing,West
GammaInc,2023-08-26,1567.79,1355.57,849.23,718.56,250.77,116.63,Operations,West
GammaInc,2023-08-27,1421.29,1378.07,772.66,648.63,233.44,97.24,Operations,West
GammaInc,2023-08-28,1288.18,1204.22,809.19,478.99,103.61,-15.83,Operations,North
GammaInc,2023-08-29,1317.34,659.5,425.75,891.6,750.77,400.37,HR,West
GammaInc,2023-08-30,1083.87,785.76,514.12,569.75,259.69,149.93,Operations,South
GammaInc,2023-08-31,1349.4,1171.25,757.48,591.92,162.27,39.44,Operations,East
GammaInc,2023-09-01,1300.61,876.55,524.55,776.06,437.81,316.91,IT,South
GammaInc,2023-09-02,1468.24,1208.99,642.66,825.59,419.92,289.22,IT,East
GammaInc,2023-09-03,1662.54,3680.49,2334.42,-671.89,-1642.56,-1753.46,Marketing,North
GammaInc,2023-09-04,1232.3,700.54,365.3,867.0,610.46,486.91,HR,West
GammaInc,2023-09-05,1717.43,1527.21,769.6,947.83,552.94,463.28,IT,North
GammaInc,2023-09-06,1229.2,951.31,489.1,740.1,435.94,300.29,Operations,North
GammaInc,2023-09-07,1004.33,513.83,316.78,687.55,551.59,432.95,HR,North
GammaInc,2023-09-08,1480.88,1023.19,542.72,938.16,615.92,502.98,IT,East
GammaInc,2023-09-09,1069.51,554.6,306.7,762.81,633.44,508.93,HR,East
GammaInc,2023-09-10,816.82,559.29,299.07,517.76,314.49,201.84,HR,East
GammaInc,2023-09-11,1798.68,1270.06,761.39,1037.29,589.83,326.56,Operations,West
GammaInc,2023-09-12,1315.62,1114.5,561.33,754.29,471.25,415.12,Operations,East
GammaInc,2023-09-13,953.71,535.68,276.98,676.73,514.99,380.37,HR,South
GammaInc,2023-09-14,1283.21,1074.27,666.36,616.85,235.95,150.17,Operations,South
GammaInc,2023-09-15,1917.16,1555.31,935.77,981.39,624.17,514.73,Marketing,West
GammaInc,2023-09-16,1128.27,715.09,459.53,668.74,392.51,329.02,Operations,South
GammaInc,2023-09-17,1184.06,910.28,478.6,705.46,460.94,369.51,Operations,East
GammaInc,2023-09-18,1484.4,1227.01,811.49,672.91,276.44,134.14,Marketing,West
GammaInc,2023-09-19,995.64,708.67,361.14,634.5,482.04,359.14,HR,South
GammaInc,2023-09-20,1648.17,1199.2,661.55,986.62,658.06,562.78,IT,North
GammaInc,2023-09-21,1235.71,866.89,592.45,643.26,336.93,215.56,Operations,East
GammaInc,2023-09-22,1469.01,1088.35,724.9,744.11,390.47,304.48,Marketing,South
GammaInc,2023-09-23,1143.96,490.09,266.49,877.47,739.82,654.81,HR,North
GammaInc,2023-09-24,1778.09,1308.66,829.97,948.12,604.21,460.27,IT,North
GammaInc,2023-09-25,2035.79,1851.65,1183.27,852.52,388.88,279.37,Marketing,North
GammaInc,2023-09-26,1059.36,679.22,377.83,681.53,420.97,318.42,HR,East
GammaInc,2023-09-27,1502.73,1247.97,648.6,854.13,542.65,423.06,Operations,North
GammaInc,2023-09-28,1182.16,778.66,425.37,756.79,578.7,491.84,HR,West
GammaInc,2023-09-29,1137.33,459.1,283.71,853.63,741.72,632.02,HR,East
GammaInc,2023-09-30,2011.51,2600.6,1623.97,387.53,-503.35,-584.86,Marketing,West
GammaInc,2023-10-01,980.97,750.5,398.98,581.99,426.83,347.61,Operations,South
GammaInc,2023-10-02,1510.81,1046.08,534.84,975.97,615.99,550.14,Operations,East
GammaInc,2023-10-03,1901.98,1923.16,1154.43,747.54,204.1,100.73,Marketing,West
GammaInc,2023-10-04,1338.97,935.46,626.5,712.47,345.68,211.56,Operations,North
GammaInc,2023-10-05,1699.37,1425.52,949.47,749.91,230.81,157.9,Marketing,East
GammaInc,2023-10-06,1495.93,1181.64,613.24,882.69,521.12,421.5,IT,East
GammaInc,2023-10-07,1545.79,966.56,515.7,1030.1,835.77,742.89,IT,North
GammaInc,2023-10-08,1756.32,1768.64,890.22,866.1,218.36,85.69,Marketing,North
GammaInc,2023-10-09,958.96,596.79,415.02,543.94,310.2,204.03,Operations,South
GammaInc,2023-10-10,1456.05,765.74,530.73,925.32,706.47,594.31,IT,East
GammaInc,2023-10-11,900.03,471.03,317.69,582.34,481.43,414.31,HR,South
GammaInc,2023-10-12,1668.1,1281.46,706.1,962.0,607.24,526.63,Operations,West
GammaInc,2023-10-13,1084.46,592.24,372.32,712.14,550.99,495.21,HR,South
GammaInc,2023-10-14,1209.7,936.61,579.79,629.91,275.5,163.86,HR,North
GammaInc,2023-10-15,1430.86,1423.06,771.72,659.14,314.21,171.39,Operations,North
GammaInc,2023-10-16,1507.41,1095.69,763.29,744.12,521.36,444.79,IT,North
GammaInc,2023-10-17,1475.72,733.86,500.13,975.6,768.34,629.47,IT,South
GammaInc,2023-10-18,1433.68,692.26,447.4,986.28,816.39,688.64,IT,South
GammaInc,2023-10-19,1324.84,1132.39,717.94,606.91,344.5,225.65,HR,West
GammaInc,2023-10-20,972.26,424.06,233.5,738.76,648.61,542.67,HR,East
GammaInc,2023-10-21,1309.53,715.36,411.06,898.47,755.05,649.85,HR,West
GammaInc,2023-10-22,1388.14,982.02,544.97,843.17,594.29,329.19,HR,West
GammaInc,2023-10-23,1692.38,1081.29,704.0,988.39,737.34,638.93,Operations,North
GammaInc,2023-10-24,1252.12,789.53,417.05,835.07,634.48,506.83,IT,South
GammaInc,2023-10-25,1174.47,782.97,424.47,750.0,569.22,487.84,Operations,East
GammaInc,2023-10-26,1147.83,905.48,540.65,607.17,296.24,192.58,Operations,South
GammaInc,2023-10-27,1618.12,1438.62,946.13,672.0,251.48,156.14,Marketing,South
GammaInc,2023-10-28,2001.95,2914.26,1473.41,528.54,-218.56,-307.9,Marketing,West
GammaInc,2023-10-29,1934.29,1563.07,798.22,1136.07,553.52,499.66,Marketing,North
GammaInc,2023-10-30,2135.41,2143.81,1255.63,879.79,387.05,278.01,Marketing,East
GammaInc,2023-10-31,1119.35,800.44,447.11,672.24,424.65,304.07,HR,South
GammaInc,2023-11-01,1670.75,1109.45,761.86,908.89,621.19,526.91,IT,South
GammaInc,2023-11-02,1139.36,962.53,573.98,565.37,272.28,123.73,Operations,South
GammaInc,2023-11-03,1641.24,988.94,648.39,992.85,670.91,566.29,IT,East
GammaInc,2023-11-04,1861.53,1566.01,909.54,951.99,413.31,296.81,IT,North
GammaInc,2023-11-05,1935.71,1678.02,1091.16,844.55,335.8,219.24,Marketing,East
GammaInc,2023-11-06,1045.32,584.43,323.93,721.39,500.13,448.54,HR,South
GammaInc,2023-11-07,1612.41,980.34,574.09,1038.32,787.98,736.27,IT,East
GammaInc,2023-11-08,2064.93,1664.69,1142.37,922.56,273.43,186.26,Operations,West
GammaInc,2023-11-09,1505.96,1353.37,868.56,637.4,183.38,34.92,Operations,South
GammaInc,2023-11-10,1527.91,1515.18,786.86,741.05,159.43,98.05,Operations,East
GammaInc,2023-11-11,1767.81,2044.09,1194.55,573.26,-94.14,-107.27,Marketing,West
GammaInc,2023-11-12,1681.82,1311.32,748.54,933.28,514.24,432.26,Operations,East
GammaInc,2023-11-13,2379.76,2324.99,1226.31,1153.45,333.7,188.25,Marketing,West
GammaInc,2023-11-14,1420.7,1100.26,551.24,869.45,535.24,482.89,Operations,North
GammaInc,2023-11-15,2318.71,2138.75,1383.89,934.82,249.34,128.89,IT,West
GammaInc,2023-11-16,2133.52,2187.68,1295.13,838.38,319.12,212.87,Marketing,West
GammaInc,2023-11-17,1295.92,788.79,432.94,862.98,673.93,535.63,Operations,South
GammaInc,2023-11-18,1260.31,725.42,469.93,790.38,538.82,450.52,HR,East
GammaInc,2023-11-19,1730.7,1139.36,715.16,1015.53,658.5,605.9,IT,East
GammaInc,2023-11-20,1801.46,1421.45,935.06,866.4,324.96,271.28,IT,North
GammaInc,2023-11-21,1754.52,1799.28,1032.19,722.34,171.49,30.32,Marketing,North
GammaInc,2023-11-22,2023.89,2222.23,1388.77,635.13,122.32,66.64,Marketing,East
GammaInc,2023-11-23,2033.54,2311.36,1171.36,862.18,299.92,198.61,Marketing,North
GammaInc,2023-11-24,1817.41,1671.84,1098.2,719.21,258.65,182.19,Marketing,South
GammaInc,2023-11-25,1776.25,988.17,497.49,1278.76,994.82,916.95,IT,South
GammaInc,2023-11-26,1740.47,1701.34,952.65,787.81,349.18,285.52,Marketing,East
GammaInc,2023-11-27,1315.83,896.24,601.78,714.05,481.03,343.17,HR,South
GammaInc,2023-11-28,1743.31,1289.23,710.94,1032.37,680.41,582.69,Marketing,East
GammaInc,2023-11-29,2178.86,1772.41,1009.21,1169.66,765.92,642.74,IT,West
GammaInc,2023-11-30,1360.58,888.83,498.49,862.09,557.1,476.04,HR,North
GammaInc,2023-12-01,2237.69,2024.14,1238.69,999.0,257.92,191.35,IT,West
